MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,MP_Mode,Length,Width,Draft,Cargo,TransceiverClass,VesselID
564702000,2025-09-05T15:40:44,18.233495067739085,-64.9826404124084,0,0,2.0915605988396466,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:44,18.25736001885902,-64.97761532687338,0,0,-1.8082942209409167,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:45,18.254540802238306,-64.97526073817181,0,0,0.03480394722318936,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:45,18.233505835482543,-64.98264693109851,0,0,2.0919865901091255,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:45,18.257347861466286,-64.97761847801003,0,0,-1.8082388358581791,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:46,18.25454111156727,-64.97525202054314,0,0,0.035047667386999284,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:46,18.233511873797752,-64.98265044698047,0,0,2.0927132785536027,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:46,18.257339821290053,-64.97762045444881,0,0,-1.807418265255993,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:47,18.25454157114966,-64.97523894685125,0,0,0.03523710526549987,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:47,18.233523840162242,-64.98265761442846,0,0,2.0930065505279303,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:47,18.257327720707664,-64.9776235332849,0,0,-1.8067352192026962,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:48,18.254541875233215,-64.97523023936306,0,0,0.035476870165913096,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:48,18.233530980152093,-64.98266203679549,0,0,2.092979755158406,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:48,18.2573196141324,-64.97762569782668,0,0,-1.8060945897766592,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:49,18.25454232957917,-64.97521720143297,0,0,0.03556273396809189,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:49,18.233541776859514,-64.98266853373495,0,0,2.092608067090041,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:49,18.257307554382148,-64.97762866542416,0,0,-1.8059083045486826,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:51,18.254542632665842,-64.97520852653686,0,0,0.035532085012066436,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:51,18.233548999964256,-64.98267283998922,0,0,2.091788887631894,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:51,18.25729946868626,-64.97763072842639,0,0,-1.8063736178383847,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:52,18.25454308999046,-64.9751955330575,0,0,0.03530386302945776,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:52,18.23355974040593,-64.98267951241522,0,0,2.0912103195182787,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:52,18.25728733628836,-64.9776338022267,0,0,-1.807349387543994,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:53,18.254543397592204,-64.9751868783421,0,0,0.035065804379789726,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:53,18.233566895291474,-64.98268395983048,0,0,2.091154696282939,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:53,18.25727930178419,-64.977635684671,0,0,-1.8078960371266684,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:54,18.254543863246923,-64.9751739003437,0,0,0.03479089266539314,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:54,18.23357772498349,-64.98269038111562,0,0,2.0914006786298978,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:54,18.25726715573202,-64.97763875741884,0,0,-1.808358125038197,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:55,18.254544176026066,-64.97516524529154,0,0,0.03438468772239731,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:55,18.233584933660932,-64.98269465555818,0,0,2.0920840031039534,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:55,18.257259086032107,-64.97764076962933,0,0,-1.8083794801701438,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:56,18.25454464688172,-64.97515224731757,0,0,0.0341672049076599,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:56,18.233595657053872,-64.98270123152663,0,0,2.0925428308779375,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:56,18.257247018453402,-64.97764371631263,0,0,-1.8078766853726709,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:58,18.254544960450716,-64.97514356914967,0,0,0.033985128541617,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:58,18.233602833988726,-64.98270555957787,0,0,2.0928642357877916,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:58,18.257238907891903,-64.97764587929784,0,0,-1.8070654643502566,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:40:59,18.254545427948045,-64.97513053555367,0,0,0.03397718992034313,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:40:59,18.233613672620685,-64.98271193533708,0,0,2.09268729789096,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:40:59,18.257226826135785,-64.97764893838549,0,0,-1.8064783025720361,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:00,18.254545736709627,-64.97512183804419,0,0,0.03412318864607147,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:00,18.233620852826437,-64.98271631398555,0,0,2.092033317284654,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:00,18.25721877041398,-64.97765095779104,0,0,-1.8060227625310825,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:01,18.254546296421424,-64.97510586712953,0,0,0.034489938339915795,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:01,18.23363397593284,-64.98272450380868,0,0,2.0911279203722897,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:01,18.25720391586605,-64.97765481281826,0,0,-1.8067204731746906,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:02,18.254546647612177,-64.9750957291174,0,0,0.03458434056158648,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:02,18.233642388221835,-64.98272952837603,0,0,2.0910017445978646,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:02,18.257194554911877,-64.97765703397822,0,0,-1.8070016008348504,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:03,18.25454694745885,-64.97508703097077,0,0,0.03474185653882312,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:03,18.233648418978643,-64.9827331163115,0,0,2.09095357352206,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:03,18.25718646300782,-64.9776590677453,0,0,-1.8076737402803082,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:04,18.254547246655225,-64.97507834071828,0,0,0.03484345394321655,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:04,18.233656767214356,-64.98273822915912,0,0,2.091373538703559,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:04,18.257178361474043,-64.97766113056937,0,0,-1.8085522262835703,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:06,18.254547696611784,-64.97506531711642,0,0,0.034793478026082,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:06,18.233667507372964,-64.98274478409995,0,0,2.091859577767999,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:06,18.25716630449569,-64.97766399973001,0,0,-1.8086244058697845,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:07,18.254547998589178,-64.9750566416348,0,0,0.03453707149307163,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:07,18.233674731717603,-64.98274900692603,0,0,2.092457516840917,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:07,18.257158213077442,-64.97766607501369,0,0,-1.8082649240792739,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:08,18.25454845580838,-64.97504363692892,0,0,0.034267796976122984,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:08,18.233685540230436,-64.9827554197679,0,0,2.092552963355443,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:08,18.25714609309473,-64.97766920439228,0,0,-1.8077478089480246,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:09,18.25454876352218,-64.97503496955242,0,0,0.03378930152903513,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:09,18.23369150483588,-64.98275911935494,0,0,2.0922438555668332,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:09,18.257138058914503,-64.9776711793639,0,0,-1.8067233764590334,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:10,18.25454922836433,-64.97502196477576,0,0,0.03347353505070354,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:10,18.233703447479765,-64.98276644414497,0,0,2.0917827265490985,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:10,18.2571259089395,-64.97767439616699,0,0,-1.8063917755762593,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:12,18.254549694370475,-64.9750089524513,0,0,0.03300343551975994,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:12,18.23371428511632,-64.98277291063319,0,0,2.0908248903028968,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:12,18.257113832366834,-64.97767739969967,0,0,-1.8065402426908168,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:13,18.254550003855528,-64.97500027217825,0,0,0.03293763799782754,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:13,18.23372145512151,-64.9827773341133,0,0,2.0907029259363936,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:13,18.257105769893066,-64.977679386277,0,0,-1.8067621533740834,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:14,18.2545503112542,-64.9749915892791,0,0,0.03288369820386293,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:14,18.233728600296587,-64.98278178687686,0,0,2.090787096695805,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:14,18.257097657097564,-64.97768148820937,0,0,-1.8078096412952418,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:15,18.25455076700322,-64.97497855924345,0,0,0.03295741619300069,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:15,18.233739405884318,-64.98278823142697,0,0,2.0911868009063004,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:15,18.257085582105724,-64.97768439360992,0,0,-1.8083812874061909,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:16,18.254551017698912,-64.97497130436801,0,0,0.033176703257517225,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:16,18.233745444695884,-64.98279175131128,0,0,2.0919087650197303,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:16,18.257078854223206,-64.97768601844234,0,0,-1.8087664189562338,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:17,18.25455151182286,-64.9749568402853,0,0,0.03334522059435611,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:17,18.23375737979155,-64.98279898470693,0,0,2.0922460421372238,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:17,18.257065368338274,-64.97768949935535,0,0,-1.8087456024827198,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:18,18.254551805981652,-64.97494815565278,0,0,0.03353584207712752,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:18,18.233764534960713,-64.98280337039482,0,0,2.0922827079761817,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:18,18.2570573363745,-64.97769145280914,0,0,-1.8079573792973411,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:21,18.254552540353917,-64.97492644914135,0,0,0.03343678870753309,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:21,18.233782571133993,-64.98281413161506,0,0,2.091122757558224,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:21,18.257037123562764,-64.97769672518501,0,0,-1.806725261666818,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:21,18.254552836183638,-64.9749177683515,0,0,0.03321527580234157,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:21,18.233789723260877,-64.98281859800352,0,0,2.090665982582898,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:21,18.25702909110921,-64.9776986989508,0,0,-1.8065191965390757,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:22,18.254552984972804,-64.9749134270905,0,0,0.03321527580234157,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:22,18.23379329505998,-64.98282084091683,0,0,2.090665982582898,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:22,18.257025066709907,-64.97769969121185,0,0,-1.8065191965390757,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:23,18.25455328427793,-64.97490474485684,0,0,0.0327262555860656,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:23,18.233800474270364,-64.98282523891599,0,0,2.090397312583202,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:23,18.257016968779617,-64.97770179422594,0,0,-1.8069883098627602,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:24,18.254553737593387,-64.97489171761082,0,0,0.032340442104932574,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:24,18.23381012775486,-64.98283093181774,0,0,2.0905734436786636,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:24,18.2570048562707,-64.97770483077264,0,0,-1.8076056674781436,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:25,18.2545540419108,-64.97488303036727,0,0,0.03176234928562211,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:25,18.233818506402024,-64.98283596234533,0,0,2.0911942488174424,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:25,18.256996816662806,-64.97770673020001,0,0,-1.8084718303771925,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:26,18.254554499156505,-64.97486999851701,0,0,0.03142716910622365,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:26,18.233829232545382,-64.9828425357926,0,0,2.091663176187557,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:26,18.256984662499686,-64.97770983448362,0,0,-1.8089816157973346,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:27,18.25455480284141,-64.97486131139307,0,0,0.031060374385182124,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:27,18.233836437465794,-64.98284680175931,0,0,2.092033546149073,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:27,18.256976609406905,-64.97771180926094,0,0,-1.809021765821841,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:28,18.25455525401132,-64.97484828413005,0,0,0.030920708560902448,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:28,18.233847272576163,-64.98285317976918,0,0,2.0919054744445544,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:28,18.256964528499463,-64.97771479379253,0,0,-1.8085926512359698,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:29,18.254555550822456,-64.97483960332823,0,0,0.030851385604349454,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:29,18.233854432433912,-64.98285759932791,0,0,2.091331584402269,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:29,18.25695641764258,-64.97771696221304,0,0,-1.8078801968834093,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
375605000,2025-09-05T15:41:30,18.254555989494957,-64.97482659017655,0,0,0.030866480004599992,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-09-05T15:41:30,18.23386517070266,-64.98286426608551,0,0,2.090836118740822,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-09-05T15:41:30,18.25694435208527,-64.97771998551794,0,0,-1.807297364341704,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
